Order_ID,Order_Date,Region,Sales_Channel,Customer_Segment,Category,Product,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Profit_Margin_%,Payment_Method,Salesperson
ORD-09648,2025-10-04,South,Retail Store,Government,Office Supplies,Stapler,11,57.9,1.1,629.93,406.68,223.25,35.44,Mobile Money,Salesperson 06
ORD-07721,2025-10-04,West,Retail Store,Small Business,Office Supplies,Pen Set,2,52.4,24.7,78.92,64.57,14.35,18.19,Bank Transfer,Salesperson 10
ORD-09148,2025-10-04,West,Wholesale,Government,Electronics,Tablet,14,1762.47,14.5,21096.82,13252.25,7844.57,37.18,Mobile Money,Salesperson 15
ORD-05817,2025-10-05,West,Wholesale,Small Business,Office Supplies,Pen Set,1,15.01,22.2,11.68,9.16,2.52,21.59,Mobile Money,Salesperson 04
ORD-02637,2025-10-05,South,Corporate,Corporate,Furniture,Filing Cabinet,15,269.11,7.8,3721.77,2222.71,1499.06,40.28,Mobile Money,Salesperson 12
ORD-05739,2025-10-05,South,Online,Government,Clothing,Trousers,3,229.92,22.6,533.89,425.63,108.25,20.28,Mobile Money,Salesperson 03
ORD-02029,2025-10-05,East,Corporate,Consumer,Office Supplies,Notebook,6,39.27,25.0,176.73,121.41,55.32,31.3,Card,Salesperson 19
ORD-01122,2025-10-05,South,Online,Consumer,Electronics,Laptop,12,414.71,21.9,3886.62,2307.85,1578.77,40.62,Card,Salesperson 07
ORD-08523,2025-10-05,North,Online,Corporate,Furniture,Office Chair,6,170.65,12.7,893.86,604.64,289.21,32.36,Mobile Money,Salesperson 02
ORD-08701,2025-10-05,West,Wholesale,Government,Electronics,Tablet,2,1061.32,23.1,1632.32,998.91,633.41,38.8,Mobile Money,Salesperson 07
ORD-08553,2025-10-05,West,Corporate,Government,Electronics,Monitor,10,771.39,13.5,6672.51,4561.25,2111.27,31.64,Card,Salesperson 16
ORD-05030,2025-10-05,West,Corporate,Consumer,Office Supplies,Pen Set,4,119.87,18.6,390.29,254.03,136.27,34.91,Cash,Salesperson 08
ORD-08922,2025-10-06,South,Retail Store,Small Business,Clothing,Shirt,12,347.73,15.0,3546.85,2167.49,1379.36,38.89,Mobile Money,Salesperson 17
ORD-01522,2025-10-06,North,Corporate,Small Business,Clothing,Jacket,8,216.94,8.7,1584.51,1121.69,462.82,29.21,Cash,Salesperson 12
ORD-07170,2025-10-06,North,Wholesale,Corporate,Electronics,Monitor,15,1475.71,5.3,20962.51,12928.43,8034.07,38.33,Card,Salesperson 09
ORD-07087,2025-10-06,West,Retail Store,Government,Electronics,Tablet,7,302.67,10.4,1898.32,1115.45,782.88,41.24,Mobile Money,Salesperson 18
ORD-09569,2025-10-06,East,Wholesale,Small Business,Office Supplies,Notebook,4,15.13,11.8,53.38,30.46,22.91,42.93,Bank Transfer,Salesperson 11
ORD-00246,2025-10-06,North,Retail Store,Small Business,Office Supplies,Pen Set,9,144.56,11.7,1148.8,915.95,232.85,20.27,Card,Salesperson 02
ORD-02887,2025-10-06,East,Wholesale,Government,Clothing,Trousers,13,177.3,22.5,1786.32,1285.74,500.58,28.02,Cash,Salesperson 03
ORD-09137,2025-10-06,East,Online,Small Business,Office Supplies,Stapler,7,9.05,16.1,53.15,40.39,12.75,24.0,Card,Salesperson 16
ORD-08783,2025-10-06,East,Retail Store,Consumer,Electronics,Smartphone,9,149.01,13.2,1164.03,781.91,382.12,32.83,Bank Transfer,Salesperson 12
ORD-05263,2025-10-06,East,Wholesale,Small Business,Home Appliances,Fan,1,827.79,12.8,721.84,478.28,243.55,33.74,Cash,Salesperson 15
ORD-03060,2025-10-06,West,Corporate,Small Business,Furniture,Sofa,8,390.62,2.6,3043.74,2261.33,782.41,25.71,Cash,Salesperson 01
ORD-04109,2025-10-07,North,Corporate,Government,Home Appliances,Air Conditioner,11,1056.52,2.6,11319.59,6709.4,4610.18,40.73,Bank Transfer,Salesperson 01
ORD-06458,2025-10-07,South,Wholesale,Small Business,Clothing,Dress,11,106.47,12.1,1029.46,666.33,363.12,35.27,Card,Salesperson 10
ORD-07938,2025-10-07,West,Wholesale,Consumer,Clothing,Shirt,5,134.0,12.1,588.92,394.01,194.92,33.1,Mobile Money,Salesperson 11
ORD-02081,2025-10-07,West,Online,Government,Furniture,Bookshelf,3,504.2,10.6,1352.27,1045.83,306.45,22.66,Cash,Salesperson 11
ORD-03315,2025-10-08,West,Retail Store,Small Business,Electronics,Headphones,13,420.28,6.0,5135.77,3856.24,1279.53,24.91,Cash,Salesperson 01
ORD-03376,2025-10-08,West,Online,Corporate,Office Supplies,Printer Paper,13,102.22,7.7,1226.56,779.03,447.53,36.49,Mobile Money,Salesperson 04
ORD-05951,2025-10-08,South,Online,Government,Electronics,Monitor,4,558.12,7.1,2073.98,1453.85,620.13,29.9,Mobile Money,Salesperson 04
ORD-09143,2025-10-08,South,Retail Store,Small Business,Electronics,Laptop,5,1458.21,6.7,6802.53,4496.24,2306.29,33.9,Bank Transfer,Salesperson 07
ORD-06311,2025-10-08,West,Corporate,Consumer,Furniture,Desk,12,175.6,2.0,2065.04,1398.06,666.98,32.3,Mobile Money,Salesperson 02
ORD-08059,2025-10-08,North,Retail Store,Government,Furniture,Desk,8,733.29,9.7,5297.32,3485.51,1811.8,34.2,Bank Transfer,Salesperson 08
ORD-07717,2025-10-08,East,Wholesale,Corporate,Office Supplies,Stapler,1,123.33,18.4,100.64,58.19,42.44,42.18,Bank Transfer,Salesperson 16
ORD-04815,2025-10-08,South,Retail Store,Government,Electronics,Headphones,15,643.06,1.4,9510.85,6581.76,2929.1,30.8,Cash,Salesperson 06
ORD-00756,2025-10-09,West,Retail Store,Consumer,Office Supplies,Marker,15,82.95,8.5,1138.5,867.55,270.94,23.8,Mobile Money,Salesperson 19
ORD-00566,2025-10-09,East,Retail Store,Government,Home Appliances,Blender,12,1080.32,8.4,11874.85,9674.12,2200.73,18.53,Cash,Salesperson 06
ORD-09362,2025-10-09,West,Online,Corporate,Clothing,Shirt,4,229.79,17.4,759.24,470.54,288.7,38.03,Card,Salesperson 16
ORD-01580,2025-10-09,West,Wholesale,Corporate,Clothing,Jacket,8,164.63,19.3,1062.86,655.42,407.43,38.33,Cash,Salesperson 06
ORD-00510,2025-10-09,South,Wholesale,Consumer,Electronics,Monitor,2,496.06,16.6,827.43,566.43,261.0,31.54,Mobile Money,Salesperson 17
ORD-05597,2025-10-09,North,Corporate,Small Business,Home Appliances,Refrigerator,7,475.5,5.2,3155.4,2332.92,822.48,26.07,Bank Transfer,Salesperson 19
ORD-04543,2025-10-10,South,Corporate,Government,Furniture,Desk,14,879.7,13.1,10702.43,8529.35,2173.08,20.3,Bank Transfer,Salesperson 10
ORD-01350,2025-10-10,East,Corporate,Government,Electronics,Smartphone,4,517.46,24.4,1564.79,1240.79,324.0,20.71,Bank Transfer,Salesperson 05
ORD-02681,2025-10-10,South,Corporate,Small Business,Furniture,Office Chair,8,580.72,16.3,3888.5,3066.26,822.23,21.15,Mobile Money,Salesperson 17
ORD-09594,2025-10-10,South,Corporate,Small Business,Clothing,Trousers,9,320.88,5.7,2723.29,2116.56,606.73,22.28,Mobile Money,Salesperson 16
ORD-09219,2025-10-10,North,Corporate,Corporate,Office Supplies,Notebook,9,43.78,13.0,342.79,259.75,83.04,24.22,Card,Salesperson 18
ORD-01675,2025-10-10,East,Corporate,Consumer,Clothing,Shirt,9,71.93,0.6,643.47,358.05,285.42,44.36,Card,Salesperson 03
ORD-09312,2025-10-10,South,Online,Small Business,Home Appliances,Blender,4,694.87,6.3,2604.37,1448.74,1155.63,44.37,Bank Transfer,Salesperson 03
ORD-03297,2025-10-10,East,Retail Store,Corporate,Electronics,Headphones,2,1166.87,0.5,2322.06,1430.59,891.47,38.39,Card,Salesperson 10
ORD-09809,2025-10-10,East,Corporate,Consumer,Electronics,Tablet,13,356.06,11.3,4105.78,2406.86,1698.92,41.38,Mobile Money,Salesperson 17
ORD-00678,2025-10-10,North,Corporate,Consumer,Office Supplies,Stapler,11,59.92,20.3,525.29,363.8,161.49,30.74,Cash,Salesperson 13
ORD-09385,2025-10-11,East,Retail Store,Government,Electronics,Smartphone,10,350.09,10.0,3150.81,2418.79,732.02,23.23,Card,Salesperson 06
ORD-09439,2025-10-11,North,Corporate,Government,Furniture,Bookshelf,2,209.19,23.6,319.64,181.5,138.15,43.22,Cash,Salesperson 06
ORD-08298,2025-10-11,North,Retail Store,Small Business,Furniture,Sofa,6,475.31,6.9,2655.07,2097.3,557.76,21.01,Cash,Salesperson 10
ORD-00187,2025-10-11,North,Online,Small Business,Clothing,Shirt,2,169.86,13.0,295.56,221.64,73.92,25.01,Mobile Money,Salesperson 15
ORD-01905,2025-10-11,East,Wholesale,Consumer,Home Appliances,Fan,14,975.41,10.1,12276.56,9751.75,2524.81,20.57,Mobile Money,Salesperson 14
ORD-04961,2025-10-11,West,Online,Government,Furniture,Desk,13,856.67,5.7,10501.97,7063.16,3438.81,32.74,Cash,Salesperson 08
ORD-08459,2025-10-11,North,Corporate,Corporate,Office Supplies,Notebook,13,137.62,0.8,1774.76,1357.07,417.7,23.54,Card,Salesperson 18
ORD-06775,2025-10-11,South,Retail Store,Government,Home Appliances,Fan,14,1013.27,16.7,11816.74,7411.11,4405.63,37.28,Mobile Money,Salesperson 05
ORD-05389,2025-10-11,East,Corporate,Small Business,Furniture,Office Chair,12,747.99,4.0,8616.86,5151.76,3465.1,40.21,Bank Transfer,Salesperson 12
ORD-04483,2025-10-11,South,Online,Government,Furniture,Bookshelf,7,803.47,21.5,4415.06,2924.92,1490.13,33.75,Bank Transfer,Salesperson 18
ORD-05455,2025-10-11,South,Retail Store,Small Business,Electronics,Smartphone,14,690.07,21.2,7612.87,5749.14,1863.72,24.48,Bank Transfer,Salesperson 09
ORD-08665,2025-10-12,North,Online,Small Business,Furniture,Sofa,15,187.05,15.9,2359.69,1906.5,453.18,19.21,Bank Transfer,Salesperson 07
ORD-00979,2025-10-13,South,Corporate,Small Business,Office Supplies,Marker,1,112.61,15.5,95.16,75.59,19.57,20.57,Bank Transfer,Salesperson 16
ORD-01180,2025-10-13,East,Retail Store,Consumer,Electronics,Monitor,7,1486.53,12.1,9146.63,6903.23,2243.4,24.53,Bank Transfer,Salesperson 05
ORD-01436,2025-10-13,West,Retail Store,Small Business,Clothing,Shirt,1,78.95,18.9,64.03,43.98,20.05,31.31,Bank Transfer,Salesperson 05
ORD-03873,2025-10-13,North,Wholesale,Government,Office Supplies,Marker,13,126.22,5.3,1553.94,1046.09,507.84,32.68,Card,Salesperson 19
ORD-05777,2025-10-13,East,Retail Store,Small Business,Home Appliances,Air Conditioner,12,857.26,1.6,10122.58,6534.4,3588.18,35.45,Cash,Salesperson 19
ORD-08339,2025-10-13,South,Corporate,Corporate,Furniture,Office Chair,12,493.6,12.1,5206.48,2928.68,2277.8,43.75,Bank Transfer,Salesperson 15
ORD-07096,2025-10-13,West,Corporate,Small Business,Office Supplies,Notebook,12,59.23,18.6,578.6,321.49,257.11,44.44,Cash,Salesperson 13
ORD-09663,2025-10-13,West,Retail Store,Small Business,Clothing,Sneakers,3,221.32,0.3,661.98,450.45,211.53,31.95,Mobile Money,Salesperson 10
ORD-03751,2025-10-13,East,Online,Corporate,Electronics,Tablet,8,686.4,7.7,5068.38,3813.4,1254.98,24.76,Cash,Salesperson 01
ORD-00149,2025-10-13,West,Retail Store,Small Business,Furniture,Desk,8,334.55,12.0,2355.24,1464.59,890.65,37.82,Bank Transfer,Salesperson 12
ORD-07887,2025-10-13,North,Wholesale,Small Business,Home Appliances,Blender,15,642.16,10.0,8669.2,5291.47,3377.73,38.96,Mobile Money,Salesperson 18
ORD-03835,2025-10-13,West,Wholesale,Consumer,Clothing,Jacket,3,274.75,1.6,811.07,627.2,183.87,22.67,Mobile Money,Salesperson 04
ORD-02475,2025-10-13,East,Retail Store,Consumer,Home Appliances,Microwave,6,564.46,19.1,2739.91,1773.28,966.63,35.28,Card,Salesperson 14
ORD-05458,2025-10-14,North,Wholesale,Consumer,Furniture,Office Chair,5,616.28,2.6,3001.3,1658.4,1342.9,44.74,Bank Transfer,Salesperson 12
ORD-01192,2025-10-14,South,Online,Consumer,Electronics,Monitor,11,1256.08,3.2,13374.79,10880.34,2494.44,18.65,Mobile Money,Salesperson 16
ORD-03530,2025-10-14,West,Corporate,Small Business,Office Supplies,Notebook,1,97.66,0.5,97.17,75.62,21.55,22.18,Bank Transfer,Salesperson 07
ORD-02488,2025-10-14,South,Online,Consumer,Electronics,Monitor,1,1263.68,9.9,1138.58,904.98,233.6,20.52,Bank Transfer,Salesperson 10
ORD-04478,2025-10-14,North,Online,Consumer,Furniture,Desk,6,199.88,0.8,1189.69,694.97,494.72,41.58,Card,Salesperson 08
ORD-07538,2025-10-14,West,Retail Store,Corporate,Furniture,Sofa,14,174.57,19.0,1979.66,1360.22,619.45,31.29,Mobile Money,Salesperson 08
ORD-08899,2025-10-14,South,Retail Store,Corporate,Electronics,Headphones,2,164.01,1.0,324.75,240.24,84.51,26.02,Bank Transfer,Salesperson 02
ORD-02613,2025-10-14,South,Retail Store,Small Business,Furniture,Office Chair,7,549.84,13.4,3333.1,2040.44,1292.66,38.78,Bank Transfer,Salesperson 16
ORD-05856,2025-10-14,West,Corporate,Consumer,Furniture,Sofa,14,153.83,4.0,2067.43,1403.52,663.91,32.11,Cash,Salesperson 02
ORD-03383,2025-10-14,East,Corporate,Small Business,Home Appliances,Refrigerator,7,1087.64,10.0,6852.11,4111.45,2740.66,40.0,Card,Salesperson 19
ORD-08229,2025-10-14,South,Online,Small Business,Electronics,Tablet,14,1643.12,16.6,19185.11,14290.12,4894.99,25.51,Bank Transfer,Salesperson 11
ORD-02835,2025-10-14,West,Wholesale,Small Business,Home Appliances,Air Conditioner,10,338.55,1.1,3348.25,2737.73,610.52,18.23,Card,Salesperson 08
ORD-04924,2025-10-15,South,Online,Consumer,Home Appliances,Microwave,1,1001.5,6.4,937.4,597.34,340.06,36.28,Bank Transfer,Salesperson 15
ORD-01770,2025-10-15,South,Online,Consumer,Home Appliances,Fan,11,1325.96,0.8,14468.86,10480.06,3988.8,27.57,Mobile Money,Salesperson 03
ORD-07340,2025-10-15,East,Retail Store,Small Business,Clothing,Jacket,5,204.07,4.9,970.34,690.6,279.75,28.83,Mobile Money,Salesperson 15
ORD-00968,2025-10-15,South,Corporate,Corporate,Clothing,Sneakers,14,44.6,16.1,523.9,376.16,147.73,28.2,Mobile Money,Salesperson 04
ORD-05408,2025-10-15,West,Retail Store,Small Business,Furniture,Filing Cabinet,1,878.95,16.5,733.92,507.2,226.72,30.89,Card,Salesperson 03
ORD-01469,2025-10-15,East,Corporate,Government,Electronics,Monitor,3,1170.56,20.5,2791.79,1693.1,1098.69,39.35,Bank Transfer,Salesperson 17
ORD-04238,2025-10-15,East,Retail Store,Consumer,Electronics,Smartphone,13,892.3,9.4,10509.48,7933.36,2576.12,24.51,Card,Salesperson 11
ORD-05525,2025-10-15,South,Online,Consumer,Electronics,Tablet,11,1286.51,11.2,12566.63,7804.83,4761.8,37.89,Mobile Money,Salesperson 16
ORD-09040,2025-10-15,West,Retail Store,Government,Office Supplies,Pen Set,1,52.84,2.8,51.36,39.8,11.56,22.5,Card,Salesperson 14
ORD-08460,2025-10-15,South,Wholesale,Government,Electronics,Laptop,7,781.47,22.5,4239.47,3264.49,974.98,23.0,Cash,Salesperson 11
ORD-08239,2025-10-15,West,Corporate,Corporate,Clothing,Jacket,15,55.16,19.4,666.83,434.6,232.23,34.83,Bank Transfer,Salesperson 10
ORD-09574,2025-10-16,East,Retail Store,Corporate,Clothing,Jacket,2,81.49,14.2,139.83,84.99,54.84,39.22,Cash,Salesperson 19
ORD-03423,2025-10-16,North,Wholesale,Small Business,Clothing,Trousers,8,171.6,12.5,1201.21,961.6,239.6,19.95,Mobile Money,Salesperson 18
ORD-08836,2025-10-16,North,Online,Small Business,Furniture,Sofa,10,258.42,5.2,2449.83,1993.31,456.52,18.63,Mobile Money,Salesperson 16
ORD-03806,2025-10-16,West,Online,Corporate,Office Supplies,Marker,13,8.26,16.2,90.04,73.74,16.3,18.1,Mobile Money,Salesperson 11
ORD-08428,2025-10-16,West,Retail Store,Government,Clothing,Sneakers,4,240.81,21.4,757.11,574.99,182.12,24.05,Mobile Money,Salesperson 17
ORD-09546,2025-10-16,East,Retail Store,Corporate,Electronics,Smartphone,4,973.33,11.4,3449.48,2244.22,1205.26,34.94,Card,Salesperson 04
ORD-09404,2025-10-16,South,Corporate,Consumer,Furniture,Sofa,7,472.47,2.1,3237.82,2434.47,803.35,24.81,Mobile Money,Salesperson 13
ORD-05768,2025-10-16,North,Corporate,Government,Furniture,Sofa,12,642.61,17.6,6354.08,4880.24,1473.84,23.2,Mobile Money,Salesperson 20
ORD-01262,2025-10-16,North,Wholesale,Small Business,Electronics,Laptop,5,464.34,1.4,2289.2,1603.81,685.39,29.94,Cash,Salesperson 10
ORD-01414,2025-10-16,East,Wholesale,Corporate,Clothing,Shirt,9,81.99,10.5,660.4,465.68,194.71,29.48,Cash,Salesperson 20
ORD-00026,2025-10-17,East,Corporate,Government,Office Supplies,Marker,2,35.84,10.3,64.3,37.54,26.76,41.61,Bank Transfer,Salesperson 17
ORD-06129,2025-10-17,North,Online,Consumer,Home Appliances,Blender,10,724.81,13.4,6276.88,4194.61,2082.26,33.17,Cash,Salesperson 18
ORD-04864,2025-10-17,North,Retail Store,Small Business,Furniture,Sofa,14,370.21,24.1,3933.82,3150.22,783.61,19.92,Card,Salesperson 16
ORD-05593,2025-10-17,North,Corporate,Small Business,Furniture,Bookshelf,3,544.26,1.1,1614.82,1320.67,294.16,18.22,Cash,Salesperson 07
ORD-00681,2025-10-17,North,Retail Store,Corporate,Clothing,Dress,2,225.15,5.4,425.98,270.18,155.8,36.57,Bank Transfer,Salesperson 08
ORD-00874,2025-10-17,West,Retail Store,Consumer,Home Appliances,Microwave,15,1241.59,15.5,15737.12,10770.37,4966.75,31.56,Cash,Salesperson 17
ORD-07097,2025-10-17,West,Wholesale,Consumer,Clothing,Trousers,4,302.18,10.3,1084.24,677.61,406.63,37.5,Bank Transfer,Salesperson 13
ORD-01421,2025-10-17,East,Wholesale,Consumer,Electronics,Smartphone,8,887.54,23.7,5417.57,3029.57,2388.0,44.08,Cash,Salesperson 02
ORD-03719,2025-10-17,West,Wholesale,Corporate,Clothing,Jacket,4,90.88,21.8,284.28,216.3,67.98,23.91,Bank Transfer,Salesperson 15
ORD-07789,2025-10-17,South,Retail Store,Corporate,Office Supplies,Pen Set,4,80.06,16.2,268.35,183.81,84.54,31.5,Cash,Salesperson 03
ORD-08354,2025-10-17,North,Online,Consumer,Furniture,Filing Cabinet,9,754.64,10.5,6078.65,4032.43,2046.23,33.66,Mobile Money,Salesperson 03
ORD-07200,2025-10-17,North,Corporate,Consumer,Home Appliances,Microwave,14,1323.31,20.7,14691.37,9616.85,5074.52,34.54,Mobile Money,Salesperson 18
ORD-00671,2025-10-17,South,Corporate,Consumer,Office Supplies,Stapler,6,98.3,21.5,463.0,268.01,194.99,42.11,Cash,Salesperson 02
ORD-06750,2025-10-18,South,Corporate,Consumer,Furniture,Office Chair,6,684.66,15.1,3487.66,2514.74,972.91,27.9,Bank Transfer,Salesperson 03
ORD-04398,2025-10-18,North,Retail Store,Government,Home Appliances,Air Conditioner,4,727.26,1.4,2868.32,2299.09,569.23,19.85,Card,Salesperson 05
ORD-09585,2025-10-18,West,Corporate,Consumer,Office Supplies,Stapler,14,14.65,13.7,176.98,99.44,77.53,43.81,Bank Transfer,Salesperson 18
ORD-09336,2025-10-18,East,Corporate,Consumer,Furniture,Office Chair,12,774.23,1.3,9170.01,5283.07,3886.94,42.39,Card,Salesperson 13
ORD-03190,2025-10-18,South,Retail Store,Small Business,Furniture,Bookshelf,6,692.8,21.4,3267.24,2105.94,1161.3,35.54,Cash,Salesperson 13
ORD-04408,2025-10-18,East,Corporate,Small Business,Clothing,Trousers,11,276.76,16.1,2554.23,1593.38,960.85,37.62,Cash,Salesperson 14
ORD-09543,2025-10-18,East,Online,Government,Electronics,Tablet,12,353.93,12.3,3724.79,2190.38,1534.41,41.19,Card,Salesperson 03
ORD-06367,2025-10-18,East,Wholesale,Government,Furniture,Filing Cabinet,10,741.49,20.5,5894.81,4759.53,1135.28,19.26,Card,Salesperson 06
ORD-05312,2025-10-18,North,Corporate,Small Business,Electronics,Smartphone,1,1010.42,24.8,759.84,553.25,206.59,27.19,Bank Transfer,Salesperson 18
ORD-09018,2025-10-18,East,Corporate,Small Business,Clothing,Sneakers,12,59.02,6.9,659.35,493.29,166.05,25.18,Card,Salesperson 07
ORD-00051,2025-10-18,South,Corporate,Corporate,Home Appliances,Blender,10,356.43,21.2,2808.67,2300.78,507.89,18.08,Cash,Salesperson 02
ORD-06582,2025-10-18,West,Wholesale,Small Business,Home Appliances,Blender,4,1089.15,17.2,3607.26,2694.93,912.33,25.29,Card,Salesperson 07
ORD-07617,2025-10-18,East,Retail Store,Consumer,Furniture,Sofa,9,748.46,10.1,6055.8,4410.94,1644.87,27.16,Card,Salesperson 06
ORD-06782,2025-10-18,East,Wholesale,Consumer,Office Supplies,Marker,5,14.98,16.6,62.45,46.59,15.86,25.4,Cash,Salesperson 17
ORD-05465,2025-10-18,West,Online,Government,Home Appliances,Fan,12,1021.22,20.2,9779.16,6733.51,3045.65,31.14,Cash,Salesperson 19
ORD-06379,2025-10-18,North,Retail Store,Consumer,Furniture,Bookshelf,13,551.82,19.6,5767.67,4518.28,1249.39,21.66,Mobile Money,Salesperson 16
ORD-08103,2025-10-19,East,Corporate,Corporate,Home Appliances,Microwave,6,537.88,13.0,2807.76,1994.16,813.59,28.98,Card,Salesperson 19
ORD-00311,2025-10-19,North,Wholesale,Consumer,Electronics,Monitor,7,857.12,10.5,5369.85,2988.2,2381.65,44.35,Cash,Salesperson 10
ORD-09608,2025-10-19,West,Corporate,Small Business,Electronics,Smartphone,2,685.52,16.4,1146.19,683.67,462.52,40.35,Card,Salesperson 11
ORD-08977,2025-10-19,South,Online,Corporate,Office Supplies,Notebook,15,126.58,15.3,1608.23,1104.66,503.58,31.31,Bank Transfer,Salesperson 11
ORD-05747,2025-10-19,South,Corporate,Corporate,Home Appliances,Blender,15,946.88,17.6,11703.41,8795.02,2908.39,24.85,Bank Transfer,Salesperson 01
ORD-01962,2025-10-19,West,Retail Store,Corporate,Office Supplies,Stapler,11,100.13,18.4,898.77,533.99,364.78,40.59,Mobile Money,Salesperson 12
ORD-00936,2025-10-20,South,Retail Store,Consumer,Electronics,Headphones,5,942.42,22.6,3647.16,2384.16,1263.0,34.63,Card,Salesperson 12
ORD-06106,2025-10-20,South,Online,Small Business,Home Appliances,Refrigerator,14,858.14,17.8,9875.48,5561.01,4314.48,43.69,Bank Transfer,Salesperson 16
ORD-00857,2025-10-20,West,Wholesale,Consumer,Office Supplies,Pen Set,4,18.35,24.1,55.7,35.26,20.45,36.71,Bank Transfer,Salesperson 15
ORD-06665,2025-10-20,South,Retail Store,Government,Clothing,Trousers,13,26.48,17.3,284.69,185.34,99.35,34.9,Bank Transfer,Salesperson 02
ORD-00702,2025-10-20,South,Corporate,Small Business,Office Supplies,Stapler,3,39.08,9.7,105.88,67.63,38.25,36.13,Cash,Salesperson 02
ORD-05365,2025-10-20,West,Wholesale,Consumer,Home Appliances,Blender,7,786.85,21.8,4307.23,2585.01,1722.22,39.98,Cash,Salesperson 16
ORD-03382,2025-10-20,North,Corporate,Government,Electronics,Smartphone,13,1565.57,0.6,20230.3,14894.12,5336.19,26.38,Bank Transfer,Salesperson 13
ORD-00366,2025-10-20,West,Wholesale,Corporate,Clothing,Dress,1,248.7,5.6,234.77,188.83,45.94,19.57,Bank Transfer,Salesperson 04
ORD-03470,2025-10-21,South,Online,Corporate,Office Supplies,Pen Set,8,17.26,3.8,132.81,101.02,31.79,23.93,Mobile Money,Salesperson 10
ORD-03042,2025-10-21,South,Corporate,Small Business,Furniture,Office Chair,8,280.53,22.7,1734.83,1017.4,717.43,41.35,Card,Salesperson 10
ORD-02739,2025-10-21,South,Wholesale,Small Business,Electronics,Monitor,4,1742.48,13.8,6008.07,4838.38,1169.69,19.47,Bank Transfer,Salesperson 12
ORD-03285,2025-10-21,North,Retail Store,Government,Electronics,Laptop,1,1766.44,19.4,1423.75,871.03,552.72,38.82,Cash,Salesperson 02
ORD-01213,2025-10-21,West,Online,Small Business,Office Supplies,Printer Paper,6,85.33,13.4,443.38,361.6,81.77,18.44,Cash,Salesperson 02
ORD-07348,2025-10-21,South,Wholesale,Small Business,Clothing,Trousers,12,163.78,12.9,1711.83,1145.28,566.56,33.1,Card,Salesperson 08
ORD-02463,2025-10-21,West,Corporate,Corporate,Office Supplies,Notebook,11,122.48,10.3,1208.52,907.78,300.74,24.88,Cash,Salesperson 12
ORD-05618,2025-10-22,West,Wholesale,Small Business,Clothing,Trousers,4,152.16,7.0,566.04,463.86,102.18,18.05,Card,Salesperson 12
ORD-04573,2025-10-22,South,Retail Store,Government,Electronics,Laptop,7,1652.06,5.8,10893.67,6488.87,4404.8,40.43,Card,Salesperson 04
ORD-05721,2025-10-22,West,Retail Store,Small Business,Clothing,Jacket,13,346.46,11.8,3972.56,2648.57,1323.98,33.33,Cash,Salesperson 20
ORD-07554,2025-10-22,East,Wholesale,Consumer,Electronics,Headphones,15,481.98,17.9,5935.57,4047.46,1888.11,31.81,Card,Salesperson 03
ORD-01186,2025-10-22,North,Online,Corporate,Office Supplies,Stapler,2,68.87,22.6,106.61,84.69,21.92,20.56,Mobile Money,Salesperson 11
ORD-00838,2025-10-22,South,Wholesale,Corporate,Furniture,Filing Cabinet,3,192.7,7.5,534.74,405.45,129.29,24.18,Card,Salesperson 18
ORD-07060,2025-10-22,West,Online,Government,Electronics,Headphones,6,1668.04,10.7,8937.33,7206.22,1731.11,19.37,Bank Transfer,Salesperson 13
ORD-05904,2025-10-22,West,Online,Small Business,Clothing,Shirt,12,327.38,17.4,3244.97,1871.81,1373.16,42.32,Mobile Money,Salesperson 19
ORD-03688,2025-10-22,North,Corporate,Government,Electronics,Tablet,12,1084.24,8.8,11865.96,9169.05,2696.91,22.73,Bank Transfer,Salesperson 08
ORD-02253,2025-10-22,North,Online,Small Business,Electronics,Laptop,15,1485.42,17.2,18448.9,11648.53,6800.37,36.86,Bank Transfer,Salesperson 05
ORD-00734,2025-10-22,North,Online,Corporate,Furniture,Office Chair,10,853.21,1.0,8446.78,6776.0,1670.78,19.78,Card,Salesperson 01
ORD-03269,2025-10-23,South,Corporate,Small Business,Furniture,Filing Cabinet,13,688.06,22.3,6950.08,5544.05,1406.03,20.23,Card,Salesperson 01
ORD-09044,2025-10-23,West,Corporate,Consumer,Electronics,Tablet,5,1665.32,15.6,7027.66,4435.26,2592.4,36.89,Bank Transfer,Salesperson 14
ORD-06583,2025-10-23,East,Retail Store,Government,Home Appliances,Fan,2,591.76,20.5,940.9,651.56,289.34,30.75,Cash,Salesperson 13
ORD-03778,2025-10-23,West,Wholesale,Corporate,Furniture,Office Chair,2,200.33,0.1,400.27,327.22,73.05,18.25,Cash,Salesperson 19
ORD-01187,2025-10-23,West,Online,Government,Electronics,Monitor,4,551.88,9.4,2000.02,1186.32,813.7,40.68,Bank Transfer,Salesperson 20
ORD-03310,2025-10-23,East,Corporate,Consumer,Home Appliances,Air Conditioner,8,779.92,9.9,5621.63,3410.86,2210.77,39.33,Mobile Money,Salesperson 03
ORD-00117,2025-10-23,West,Wholesale,Corporate,Furniture,Office Chair,4,800.71,11.1,2847.31,2303.12,544.19,19.11,Bank Transfer,Salesperson 16
ORD-08995,2025-10-23,East,Online,Government,Clothing,Sneakers,2,332.31,6.9,618.76,469.59,149.17,24.11,Bank Transfer,Salesperson 09
